Date,Open,High,Low,Close,Adj Close,Volume
2009-05-01,21.570000,24.580000,21.090000,24.580000,16.356514,547907600
2009-06-01,24.625000,24.969999,23.590000,23.995001,15.967231,505408000
2009-07-01,24.240000,25.514999,24.010000,24.920000,16.868496,432536800
2009-08-01,25.014999,25.075001,23.709999,24.385000,16.506350,354388000
2009-09-01,24.360001,27.059999,24.190001,26.850000,18.174915,616148600
2009-10-01,26.700001,27.750000,26.355000,26.655001,18.340256,419925800
2009-11-01,26.754999,29.215000,26.385000,28.600000,19.678532,327993600
2009-12-01,28.795000,29.725000,28.155001,28.500000,19.890400,385779200
2010-01-01,28.580000,28.715000,26.850000,27.125000,18.930775,385386200
2010-02-01,27.254999,27.959999,26.115000,26.360001,18.396877,457985600
2010-03-01,26.610001,27.680000,26.395000,27.500000,19.192493,535704600
2010-04-01,27.680000,27.780001,26.280001,26.725000,18.959442,443832000
2010-05-01,26.855000,27.100000,24.969999,25.700001,18.232277,529041000
2010-06-01,25.559999,26.540001,25.004999,25.059999,17.778242,484671600
2010-07-01,25.150000,27.655001,24.735001,27.555000,19.881840,373304800
2010-08-01,27.910000,28.700001,27.459999,27.940001,20.159634,390193400
2010-09-01,28.190001,29.615000,28.135000,29.260000,21.112051,348528400
2010-10-01,29.520000,30.875000,29.260000,30.660000,22.459944,387123000
2010-11-01,30.684999,32.314999,30.605000,31.584999,23.137550,440370400
2010-12-01,31.969999,32.939999,31.850000,32.884998,24.425131,407087600
2011-01-01,32.939999,32.939999,30.945000,31.424999,23.340725,366736200
2011-02-01,31.440001,32.375000,31.065001,31.959999,23.738096,315007200
2011-03-01,32.139999,33.424999,30.645000,33.169998,24.636812,431192600
2011-04-01,33.445000,34.235001,32.904999,33.730000,25.418718,303736200
2011-05-01,33.880001,34.384998,33.150002,33.404999,25.173798,278651000
2011-06-01,33.299999,33.744999,32.215000,33.645000,25.354664,349221400
2011-07-01,33.509998,34.910000,33.294998,34.005001,25.999706,325485600
2011-08-01,34.250000,35.384998,31.795000,35.224998,26.932486,647917600
2011-09-01,35.044998,35.884998,33.310001,33.779999,25.827671,517243200
2011-10-01,33.294998,34.544998,31.670000,34.160000,26.476934,406481800
2011-11-01,33.564999,34.410000,32.369999,33.615002,26.054518,338562800
2011-12-01,33.500000,35.145000,32.939999,34.985001,27.513231,309556200
2012-01-01,35.075001,35.355000,33.285000,33.764999,26.553795,300231600
2012-02-01,33.939999,34.990002,33.709999,34.930000,27.469971,287665000
2012-03-01,34.935001,37.195000,34.250000,37.005001,29.101824,410250600
2012-04-01,36.915001,38.910000,35.910000,38.160000,30.452942,292370000
2012-05-01,38.270000,38.869999,36.735001,37.365002,29.818506,335390800
2012-06-01,36.994999,39.095001,36.279999,39.095001,31.199097,279573200
2012-07-01,39.049999,40.665001,38.049999,40.400002,32.683849,289020200
