Date,Open,High,Low,Close,Adj Close,Volume
2009-05-01,15.760000,16.740000,15.000000,15.720000,11.412897,1338935300
2009-06-01,16.030001,16.700001,15.610000,16.549999,12.117311,1304048600
2009-07-01,16.670000,19.799999,15.780000,19.250000,14.094159,1726189600
2009-08-01,19.480000,20.650000,18.410000,20.320000,14.877578,1109221900
2009-09-01,20.219999,20.580000,19.219999,19.570000,14.433037,1065272900
2009-10-01,19.490000,21.270000,18.740000,19.110001,14.093780,1704082000
2009-11-01,19.049999,20.500000,18.309999,19.200001,14.160158,1184437600
2009-12-01,19.459999,20.719999,19.000000,20.400000,15.159893,1038055000
2010-01-01,20.790001,21.549999,19.299999,19.400000,14.416760,1509082400
2010-02-01,19.469999,20.969999,18.950001,20.530001,15.256495,1125494400
2010-03-01,20.680000,22.750000,20.260000,22.290001,16.696495,1290896200
2010-04-01,22.400000,24.370001,22.160000,22.840000,17.108465,1550379100
2010-05-01,22.980000,23.440001,19.900000,21.420000,16.044811,1830571300
2010-06-01,21.299999,22.000000,19.400000,19.450001,14.671600,1364086200
2010-07-01,19.430000,22.280001,18.959999,20.600000,15.539070,1607900800
2010-08-01,20.900000,21.280001,17.600000,17.670000,13.328901,1741791400
2010-09-01,17.940001,19.620001,17.750000,19.200001,14.593144,1347521700
2010-10-01,19.469999,20.559999,18.770000,20.049999,15.239197,1399157800
2010-11-01,20.350000,21.809999,20.219999,21.160000,16.082861,1126956500
2010-12-01,21.459999,22.070000,20.650000,21.030001,16.108791,920821000
2011-01-01,21.010000,21.940001,20.270000,21.459999,16.438168,1449438700
2011-02-01,21.490000,22.209999,21.010000,21.469999,16.445831,1002697600
2011-03-01,21.610001,22.080000,19.709999,20.180000,15.588707,1330377500
2011-04-01,20.379999,23.190001,19.360001,23.150000,17.882984,1446913800
2011-05-01,23.020000,23.959999,22.110001,22.510000,17.388597,1583498800
2011-06-01,22.450001,22.480000,21.000000,22.160000,17.252802,1183643100
2011-07-01,22.209999,23.389999,22.080000,22.330000,17.385155,945313300
2011-08-01,22.570000,22.690001,19.160000,20.129999,15.672335,1552667100
2011-09-01,20.280001,22.980000,19.160000,21.340000,16.776590,1336431600
2011-10-01,21.180000,25.200001,20.400000,24.540001,19.292295,1523540600
2011-11-01,24.110001,25.500000,22.510000,24.910000,19.583179,1137108100
2011-12-01,24.870001,25.780001,23.049999,24.250000,19.233660,987696800
2012-01-01,24.620001,27.000000,24.389999,26.420000,20.954782,1119898300
2012-02-01,26.740000,27.500000,26.350000,26.879999,21.319628,782982800
2012-03-01,27.059999,28.450001,26.200001,28.120001,22.481342,726544100
2012-04-01,28.040001,28.780001,27.240000,28.400000,22.705194,747858300
2012-05-01,28.469999,29.270000,24.920000,25.840000,20.658533,872560200
2012-06-01,25.400000,27.750000,24.840000,26.650000,21.460554,789493000
2012-07-01,26.510000,26.860001,24.680000,25.700001,20.695545,767755500
2012-08-01,25.830000,26.900000,24.150000,24.830000,19.994953,753682300
2012-09-01,25.030001,25.100000,22.480000,22.660000,18.407360,933236400
2012-10-01,22.750000,23.170000,21.219999,21.629999,17.570663,1116041800
2012-11-01,21.760000,22.540001,19.230000,19.570000,15.897264,1158066100
2012-12-01,19.879999,21.309999,19.500000,20.620001,16.922813,805637100
2013-01-01,21.150000,23.059999,20.879999,21.040001,17.267506,1220335600
2013-02-01,21.190001,21.379999,20.100000,20.879999,17.136194,702460600
2013-03-01,20.790001,22.040001,20.660000,21.840000,18.116701,755792900
2013-04-01,21.670000,24.000000,20.750000,23.950001,19.866995,1251872500
2013-05-01,23.820000,24.709999,23.580000,24.280001,20.140734,740062700
2013-06-01,24.879999,25.980000,23.410000,24.230000,20.288591,870588100
2013-07-01,24.350000,24.430000,22.629999,23.340000,19.543365,1016381600
2013-08-01,23.410000,23.490000,21.889999,21.980000,18.404593,648993400
2013-09-01,22.209999,24.090000,21.969999,22.920000,19.379473,645551600
2013-10-01,22.940001,24.730000,22.480000,24.469999,20.690041,797993300
2013-11-01,24.510000,25.290001,23.500000,23.840000,20.157358,591599400
