Date,Open,High,Low,Close,Adj Close,Volume
2009-05-01,13.390000,15.600000,13.250000,15.190000,10.386089,1132811000
2009-06-01,15.360000,15.450000,13.940000,15.000000,10.372396,1179872800
2009-07-01,14.970000,16.660000,14.110000,15.930000,11.015485,1158252500
2009-08-01,16.120001,16.980000,15.540000,16.700001,11.547935,842613400
2009-09-01,16.540001,16.940001,15.950000,16.549999,11.559299,919217600
2009-10-01,16.500000,18.430000,16.070000,17.030001,11.894559,1493897500
2009-11-01,17.049999,18.900000,16.719999,18.170000,12.690787,949792900
2009-12-01,18.540001,18.990000,17.629999,18.190001,12.826261,937748100
2010-01-01,18.270000,20.360001,18.240000,18.660000,13.157672,1014747000
2010-02-01,18.790001,19.330000,17.430000,17.549999,12.374976,1212918600
2010-03-01,17.610001,17.879999,16.799999,17.150000,12.207128,1423630600
2010-04-01,17.209999,17.330000,16.330000,16.719999,11.901064,1456510100
2010-05-01,16.799999,17.389999,14.750000,15.230000,10.840502,1684690000
2010-06-01,15.160000,15.600000,14.170000,14.260000,10.257035,1274977800
2010-07-01,14.290000,15.440000,14.000000,15.000000,10.789309,1031865200
2010-08-01,15.160000,16.600000,15.100000,15.910000,11.443859,1210988000
2010-09-01,16.129999,17.500000,16.070000,17.170000,12.487725,902766700
2010-10-01,17.250000,17.900000,16.860001,17.420000,12.669553,930284000
2010-11-01,17.629999,17.840000,16.250000,16.299999,11.854975,875729500
2010-12-01,16.490000,17.700001,16.420000,17.510000,12.866671,854063500
2011-01-01,17.700001,18.760000,17.620001,18.219999,13.388394,1114064700
2011-02-01,18.490000,19.389999,18.459999,19.240000,14.137910,918303700
2011-03-01,19.350000,20.570000,18.969999,20.309999,15.081095,1218679200
2011-04-01,20.350000,21.059999,19.100000,20.969999,15.571177,924103700
2011-05-01,21.139999,21.450001,20.070000,21.450001,15.927594,948835400
2011-06-01,21.340000,21.450001,20.030001,20.600000,15.444512,966550100
2011-07-01,20.500000,20.950001,19.049999,19.250000,14.432371,853540100
2011-08-01,19.440001,19.459999,16.629999,18.980000,14.229940,1502956500
