Date,Open,High,Low,Close,Adj Close,Volume
2009-05-01,20.190001,20.940001,19.010000,20.889999,16.284969,1101122400
2009-06-01,21.000000,24.340000,20.860001,23.770000,18.647781,1411144700
2009-07-01,24.049999,25.719999,22.000000,23.520000,18.451656,1517459800
2009-08-01,23.820000,25.490000,23.030001,24.650000,19.338152,993250400
2009-09-01,24.350000,26.250000,23.760000,25.719999,20.291027,1038979700
2009-10-01,25.410000,29.350000,24.430000,27.730000,21.876755,1523430100
2009-11-01,27.700001,30.139999,27.410000,29.410000,23.202150,1018256700
2009-12-01,29.520000,31.500000,29.250000,30.480000,24.152580,920605500
2010-01-01,30.620001,31.240000,27.660000,28.180000,22.330048,1359650900
2010-02-01,28.389999,29.030001,27.570000,28.670000,22.718327,1074643300
2010-03-01,28.770000,30.570000,28.240000,29.290001,23.318153,1110237200
2010-04-01,29.350000,31.580000,28.620001,30.540001,24.313295,1319029500
2010-05-01,30.670000,31.059999,24.559999,25.799999,20.539722,1720130200
2010-06-01,25.530001,26.930000,22.950001,23.010000,18.401220,1671811600
2010-07-01,23.090000,26.410000,22.730000,25.809999,20.640396,1408590600
2010-08-01,25.990000,26.379999,23.320000,23.469999,18.769091,1279372100
2010-09-01,23.670000,25.530001,23.540001,24.490000,19.689262,1273139500
2010-10-01,24.770000,27.200001,23.780001,26.670000,21.441914,1281432800
2010-11-01,26.879999,28.870001,24.930000,25.260000,20.308319,1361176300
2010-12-01,25.570000,28.400000,25.559999,27.910000,22.576715,1033710000
2011-01-01,28.049999,29.459999,27.420000,27.730000,22.431110,1361258700
2011-02-01,27.799999,28.340000,26.430000,26.580000,21.500864,1114368500
2011-03-01,26.600000,26.780001,24.680000,25.389999,20.659649,1310885200
2011-04-01,25.530001,26.870001,24.719999,25.920000,21.090908,1313844800
2011-05-01,25.940001,26.250000,24.030001,25.010000,20.350445,1364062800
2011-06-01,24.990000,26.000000,23.650000,26.000000,21.294674,1297757600
2011-07-01,25.930000,28.150000,25.840000,27.400000,22.441309,1259328200
2011-08-01,27.510000,27.690001,23.790001,26.600000,21.786091,1719339500
2011-09-01,26.459999,27.500000,24.600000,24.889999,20.514225,1279920200
2011-10-01,24.719999,27.500000,24.260000,26.629999,21.948322,1218142500
2011-11-01,26.190001,27.200001,24.299999,25.580000,21.082911,1046207400
2011-12-01,25.559999,26.190001,25.160000,25.959999,21.557222,1007166600
