Date,Open,High,Low,Close,Adj Close,Volume
2009-05-01,8.790000,15.070000,8.550000,11.270000,10.283651,11183198200
2009-06-01,11.410000,13.930000,11.100000,13.200000,12.044737,7715563500
2009-07-01,13.270000,14.790000,11.270000,14.790000,13.507416,6735174000
2009-08-01,15.240000,18.250000,14.820000,17.590000,16.064604,6102172300
2009-09-01,17.700001,18.080000,16.020000,16.920000,15.452705,3743850000
2009-10-01,16.959999,19.100000,14.500000,14.580000,13.323719,4605123600
2009-11-01,14.850000,16.620001,14.120000,15.850000,14.484292,3148442200
2009-12-01,16.040001,16.740000,14.830000,15.060000,13.762364,5124809800
2010-01-01,15.240000,17.190001,14.680000,15.180000,13.880753,4592014200
2010-02-01,15.260000,16.840000,14.250000,16.660000,15.234086,4083459900
2010-03-01,16.740000,18.350000,16.030001,17.850000,16.322227,3801296800
2010-04-01,18.020000,19.860001,17.410000,17.830000,16.313850,4365611500
2010-05-01,17.879999,18.150000,14.800000,15.740000,14.401575,4577665100
2010-06-01,15.580000,16.100000,14.300000,14.370000,13.148070,2981601400
2010-07-01,14.320000,15.720000,13.300000,14.040000,12.854455,3560000600
2010-08-01,14.380000,14.470000,12.180000,12.460000,11.407873,3010148900
2010-09-01,12.640000,14.060000,12.600000,13.100000,11.993833,2967673000
2010-10-01,13.220000,13.660000,11.030000,11.450000,10.491579,5735593000
2010-11-01,11.500000,12.740000,10.910000,10.950000,10.033429,3930562800
2010-12-01,11.170000,13.490000,10.970000,13.340000,12.223374,4011807900
2011-01-01,13.850000,15.310000,13.400000,13.730000,12.592228,4651422300
2011-02-01,13.900000,14.950000,13.790000,14.290000,13.105824,2791930400
2011-03-01,14.320000,14.700000,13.160000,13.330000,12.225377,3277514600
2011-04-01,13.450000,13.880000,12.150000,12.280000,11.270479,2527300900
2011-05-01,12.360000,12.710000,11.290000,11.750000,10.784049,2552522700
2011-06-01,11.710000,11.740000,10.400000,10.960000,10.058995,3728992400
2011-07-01,10.980000,11.140000,9.400000,9.710000,8.919343,3304704200
2011-08-01,10.040000,10.050000,6.010000,8.170000,7.504743,8796781400
2011-09-01,8.180000,8.180000,6.000000,6.120000,5.628599,5435305600
2011-10-01,6.080000,7.430000,5.130000,6.830000,6.281590,5937891600
2011-11-01,6.380000,6.980000,5.030000,5.440000,5.003198,5670137400
2011-12-01,5.370000,5.950000,4.920000,5.560000,5.123650,4971016200
2012-01-01,5.750000,7.500000,5.620000,7.130000,6.570435,6068763900
2012-02-01,7.250000,8.350000,7.210000,7.970000,7.344513,5963971300
2012-03-01,8.090000,10.100000,7.660000,9.570000,8.829819,6820535600
2012-04-01,9.540000,9.780000,7.950000,8.110000,7.482741,4327576600
2012-05-01,8.110000,8.400000,6.720000,7.350000,6.781521,4223024800
2012-06-01,7.120000,8.220000,6.850000,8.180000,7.557484,4061071900
2012-07-01,8.200000,8.210000,6.900000,7.340000,6.781412,2814377800
2012-08-01,7.350000,8.400000,7.100000,7.990000,7.381944,2311106700
2012-09-01,8.000000,9.790000,7.930000,8.830000,8.158018,3169072100
2012-10-01,8.870000,9.650000,8.850000,9.320000,8.621507,2981868800
2012-11-01,9.340000,9.970000,8.920000,9.860000,9.121036,3166055300
2012-12-01,9.930000,11.690000,9.770000,11.610000,10.739880,3505653600
2013-01-01,12.050000,12.200000,11.020000,11.320000,10.482192,3342902200
2013-02-01,11.410000,12.420000,10.980000,11.230000,10.398852,3261268700
2013-03-01,11.130000,12.940000,11.020000,12.180000,11.288685,3198847600
2013-04-01,12.150000,12.540000,11.230000,12.310000,11.409173,2917832000
2013-05-01,12.200000,13.990000,12.050000,13.660000,12.660379,2929147100
2013-06-01,13.690000,13.730000,12.130000,12.860000,11.918923,2590843100
2013-07-01,12.950000,15.030000,12.730000,14.600000,13.541729,2461055900
2013-08-01,14.850000,14.970000,13.980000,14.120000,13.096518,1933732700
2013-09-01,14.300000,14.830000,13.600000,13.800000,12.799716,1715010800
2013-10-01,13.850000,14.720000,13.680000,13.970000,12.966493,2047949700
2013-11-01,14.000000,15.980000,13.800000,15.820000,14.683601,2059558200
2013-12-01,15.840000,15.970000,15.060000,15.570000,14.451559,1661429900
2014-01-01,15.690000,17.420000,15.680000,16.750000,15.556805,2581396100
2014-02-01,16.770000,16.920000,16.129999,16.530001,15.352480,2055235400
2014-03-01,16.299999,18.030001,16.190001,17.200001,15.974747,2337288800
2014-04-01,17.280001,17.400000,14.860000,15.140000,14.069903,2245029800
2014-05-01,15.140000,15.310000,14.370000,15.140000,14.069903,1462446400
2014-06-01,15.160000,15.940000,15.050000,15.370000,14.283648,1256220000
2014-07-01,15.380000,16.230000,15.130000,15.250000,14.181252,1499782500
2014-08-01,15.180000,16.459999,14.840000,16.090000,14.962379,1445234500
2014-09-01,16.139999,17.200001,15.900000,17.049999,15.855104,1789337700
2014-10-01,17.070000,17.410000,15.430000,17.160000,16.006590,2208123000
2014-11-01,17.180000,17.459999,16.830000,17.040001,15.894648,942013300
2014-12-01,16.920000,18.209999,16.590000,17.889999,16.687517,1712060700
2015-01-01,17.990000,18.030001,14.970000,15.150000,14.173008,2202348100
2015-02-01,15.270000,16.790001,15.120000,15.810000,14.790445,1899896200
2015-03-01,15.790000,16.620001,15.260000,15.390000,14.397530,1825985000
2015-04-01,15.420000,16.049999,15.250000,15.930000,14.949308,1462413000
2015-05-01,16.000000,16.850000,15.920000,16.500000,15.484215,1384767600
2015-06-01,16.580000,17.719999,16.469999,17.020000,15.972205,1657598300
2015-07-01,17.250000,18.480000,16.219999,17.879999,16.829584,1904433600
2015-08-01,17.910000,18.070000,14.600000,16.440001,15.474186,2323949800
2015-09-01,15.950000,16.480000,15.250000,15.580000,14.664708,1774722500
2015-10-01,15.520000,17.440001,14.630000,16.780001,15.845061,1847663600
2015-11-01,16.900000,18.090000,16.870001,17.430000,16.458843,1439213600
2015-12-01,17.520000,17.889999,16.500000,16.830000,15.892275,1768999200
2016-01-01,16.450001,16.590000,12.940000,14.140000,13.389747,2647678900
2016-02-01,14.050000,14.090000,10.990000,12.520000,11.855703,3565521600
2016-03-01,12.640000,14.030000,12.620000,13.520000,12.802644,2414500400
2016-04-01,13.470000,15.300000,12.750000,14.560000,13.839926,2018072500
2016-05-01,14.580000,15.150000,13.800000,14.790000,14.058553,1740978300
2016-06-01,14.600000,14.980000,12.050000,13.270000,12.613723,2287844200
2016-07-01,13.190000,14.700000,12.450000,14.490000,13.820107,1700008400
2016-08-01,14.520000,16.240000,14.090000,16.139999,15.393826,1812381600
2016-09-01,16.150000,16.150000,14.810000,15.650000,14.995948,1823989800
2016-10-01,15.590000,17.100000,15.500000,16.500000,15.810428,1720270900
2016-11-01,16.559999,21.190001,16.280001,21.120001,20.237345,3118245500
2016-12-01,21.420000,23.389999,21.020000,23.090000,22.207102,2752975300
2017-01-01,22.600000,23.549999,22.010000,22.639999,21.774305,1916861800
2017-02-01,22.969999,24.950001,22.450001,24.680000,23.736301,1866239100
2017-03-01,25.370001,25.799999,22.160000,23.590000,22.687979,2336311300
2017-04-01,23.650000,24.350000,22.260000,23.340000,22.515963,1824040300
2017-05-01,23.520000,24.309999,22.090000,22.410000,21.618797,1637101600
2017-06-01,22.480000,24.670000,22.070000,24.260000,23.480349,1768208300
2017-07-01,24.459999,25.110001,23.610001,24.120001,23.344847,1385076400
2017-08-01,24.290001,25.350000,23.120001,23.889999,23.122238,1353689700
2017-09-01,23.900000,25.639999,22.750000,25.340000,24.651091,1481992500
2017-10-01,25.459999,27.980000,25.120001,27.389999,26.645357,1380163100
2017-11-01,27.639999,28.719999,25.809999,28.170000,27.404154,1350737700
2017-12-01,28.250000,30.030001,27.500000,29.520000,28.839827,1494582400
2018-01-01,29.750000,32.450001,29.610001,32.000000,31.262682,1412129000
2018-02-01,32.000000,32.849998,29.129999,32.099998,31.360378,1705884000
2018-03-01,32.070000,33.049999,29.010000,29.990000,29.298996,1488464200
2018-04-01,29.799999,31.170000,28.750000,29.920000,29.340292,1471183500
2018-05-01,29.920000,31.360001,28.430000,29.040001,28.477345,1413769000
2018-06-01,29.490000,30.410000,28.010000,28.190001,27.756760,1377574500
2018-07-01,28.080000,31.450001,27.629999,30.879999,30.405415,1313220000
2018-08-01,31.219999,31.910000,30.160000,30.930000,30.454647,1076190800
2018-09-01,30.910000,31.370001,29.420000,29.459999,29.007238,1036676400
2018-10-01,29.680000,30.790001,25.879999,27.500000,27.208254,1818210500
2018-11-01,27.770000,29.120001,26.780001,28.400000,28.098707,1119395300
2018-12-01,28.990000,29.040001,22.660000,24.639999,24.378595,1812967100
2019-01-01,24.080000,29.719999,24.010000,28.469999,28.325384,1644916200
2019-02-01,28.600000,29.670000,27.860001,29.080000,28.932285,972624100
2019-03-01,29.330000,30.139999,26.610001,27.590000,27.590000,1240835200
2019-04-01,27.900000,31.170000,27.850000,30.580000,30.580000,1226771800
2019-05-01,30.559999,30.889999,26.980000,27.160000,27.160000,995618100
